Model,DPO2024B
Firmware Version,1.52

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.02,
Sample Interval,1.6e-06,
Filter Frequency,2e+08,
Record Length,125000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.5,
Label,,
TIME,CH1,CH1 Peak Detect
7.09070e-01,0.04,-3.8147e-08
7.09072e-01,0.02,0.06
7.09074e-01,0.04,-0.02
7.09075e-01,0.06,0.08
7.09077e-01,0.02,-3.8147e-08
7.09078e-01,0.04,0.08
7.09080e-01,0.04,-3.8147e-08
7.09082e-01,0.02,0.08
7.09083e-01,0.04,-0.02
7.09085e-01,0.02,0.06
7.09086e-01,0.02,-3.8147e-08
7.09088e-01,-3.8147e-08,0.08
7.09090e-01,0.04,-3.8147e-08
7.09091e-01,0.04,0.06
7.09093e-01,0.04,-3.8147e-08
7.09094e-01,0.02,0.06
7.09096e-01,0.04,-3.8147e-08
7.09098e-01,0.04,0.06
7.09099e-01,0.04,-3.8147e-08
7.09101e-01,0.04,0.06
7.09102e-01,0.04,-3.8147e-08
7.09104e-01,0.04,0.06
7.09106e-01,0.04,-3.8147e-08
7.09107e-01,0.04,0.08
7.09109e-01,0.02,-0.02
7.09110e-01,0.04,0.06
7.09112e-01,0.04,-3.8147e-08
7.09114e-01,0.04,0.06
7.09115e-01,0.02,-3.8147e-08
7.09117e-01,0.04,0.06
7.09118e-01,0.04,-3.8147e-08
7.09120e-01,0.04,0.06
7.09122e-01,0.02,-3.8147e-08
7.09123e-01,0.04,0.06
7.09125e-01,0.02,-3.8147e-08
7.09126e-01,0.04,0.06
7.09128e-01,0.04,-3.8147e-08
7.09130e-01,0.02,0.08
7.09131e-01,0.04,-3.8147e-08
7.09133e-01,0.04,0.06
7.09134e-01,0.06,-3.8147e-08
7.09136e-01,0.04,0.08
7.09138e-01,0.02,-3.8147e-08
7.09139e-01,0.04,0.06
7.09141e-01,0.04,-3.8147e-08
7.09142e-01,0.02,0.06
7.09144e-01,0.02,-3.8147e-08
7.09146e-01,0.04,0.06
7.09147e-01,0.04,-3.8147e-08
7.09149e-01,0.04,0.08
7.09150e-01,0.04,-3.8147e-08
7.09152e-01,0.04,0.06
7.09154e-01,0.04,-3.8147e-08
7.09155e-01,0.02,0.06
7.09157e-01,0.04,-3.8147e-08
7.09158e-01,0.04,0.08
7.09160e-01,0.06,-3.8147e-08
7.09162e-01,0.04,0.06
7.09163e-01,0.04,-3.8147e-08
7.09165e-01,0.04,0.08
7.09166e-01,0.02,-3.8147e-08
7.09168e-01,0.04,0.06
7.09170e-01,0.04,-0.02
7.09171e-01,0.02,0.06
7.09173e-01,0.04,-3.8147e-08
7.09174e-01,0.04,0.06
7.09176e-01,0.02,-3.8147e-08
7.09178e-01,0.02,0.06
7.09179e-01,0.04,-3.8147e-08
7.09181e-01,0.04,0.06
7.09182e-01,0.04,-3.8147e-08
7.09184e-01,0.04,0.06
7.09186e-01,0.04,-3.8147e-08
7.09187e-01,0.02,0.08
7.09189e-01,0.04,-3.8147e-08
7.09190e-01,0.02,0.06
7.09192e-01,0.04,-3.8147e-08
7.09194e-01,0.04,0.06
7.09195e-01,0.04,-3.8147e-08
7.09197e-01,0.04,0.06
7.09198e-01,0.04,-3.8147e-08
7.09200e-01,0.04,0.06
7.09202e-01,0.04,-3.8147e-08
7.09203e-01,0.04,0.06
7.09205e-01,0.06,-0.02
7.09206e-01,0.04,0.06
7.09208e-01,0.04,-3.8147e-08
7.09210e-01,0.02,0.06
7.09211e-01,0.04,-3.8147e-08
7.09213e-01,0.04,0.06
7.09214e-01,0.02,-3.8147e-08
7.09216e-01,0.04,0.06
7.09218e-01,0.04,-3.8147e-08
7.09219e-01,0.04,0.06
7.09221e-01,0.04,-3.8147e-08
7.09222e-01,0.04,0.08
7.09224e-01,0.04,-3.8147e-08
7.09226e-01,0.02,0.06
7.09227e-01,0.04,-3.8147e-08
7.09229e-01,0.04,0.08
7.09230e-01,0.02,-3.8147e-08
7.09232e-01,0.04,0.06
7.09234e-01,0.04,-3.8147e-08
7.09235e-01,0.04,0.06
7.09237e-01,0.04,-3.8147e-08
7.09238e-01,0.02,0.08
7.09240e-01,0.04,-3.8147e-08
7.09242e-01,0.04,0.06
7.09243e-01,0.02,-3.8147e-08
7.09245e-01,0.02,0.08
7.09246e-01,0.04,-3.8147e-08
7.09248e-01,0.02,0.06
7.09250e-01,0.02,-3.8147e-08
7.09251e-01,0.04,0.06
7.09253e-01,0.02,-0.02
7.09254e-01,0.04,0.06
7.09256e-01,0.02,-3.8147e-08
7.09258e-01,0.02,0.06
7.09259e-01,0.02,-3.8147e-08
7.09261e-01,0.04,0.06
7.09262e-01,0.04,-3.8147e-08
7.09264e-01,0.04,0.06
7.09266e-01,0.04,-0.02
7.09267e-01,0.04,0.06
7.09269e-01,0.04,-3.8147e-08
7.09270e-01,0.04,0.06
7.09272e-01,0.02,-3.8147e-08
7.09274e-01,0.04,0.06
7.09275e-01,0.04,-0.02
7.09277e-01,0.04,0.06
7.09278e-01,0.04,-3.8147e-08
7.09280e-01,0.02,0.08
7.09282e-01,0.02,-3.8147e-08
7.09283e-01,0.04,0.06
7.09285e-01,0.04,-3.8147e-08
7.09286e-01,0.06,0.06
7.09288e-01,0.06,-0.02
7.09290e-01,0.06,0.08
7.09291e-01,0.04,-3.8147e-08
7.09293e-01,0.04,0.08
7.09294e-01,0.04,-3.8147e-08
7.09296e-01,-3.8147e-08,0.06
7.09298e-01,0.02,-3.8147e-08
7.09299e-01,0.04,0.06
7.09301e-01,0.02,-0.02
7.09302e-01,0.04,0.06
7.09304e-01,0.04,-0.02
7.09306e-01,0.02,0.06
7.09307e-01,0.02,-3.8147e-08
7.09309e-01,0.04,0.06
7.09310e-01,-3.8147e-08,-3.8147e-08
7.09312e-01,0.02,0.06
7.09314e-01,0.04,-3.8147e-08
7.09315e-01,0.04,0.06
7.09317e-01,0.04,-3.8147e-08
7.09318e-01,0.04,0.06
7.09320e-01,0.02,-0.02
7.09322e-01,0.02,0.06
7.09323e-01,0.02,-3.8147e-08
7.09325e-01,0.04,0.06
7.09326e-01,0.04,-3.8147e-08
7.09328e-01,0.06,0.06
7.09330e-01,0.04,-3.8147e-08
7.09331e-01,0.06,0.06
7.09333e-01,0.04,-3.8147e-08
7.09334e-01,0.04,0.06
7.09336e-01,0.04,-3.8147e-08
7.09338e-01,0.04,0.06
7.09339e-01,0.04,-3.8147e-08
7.09341e-01,0.04,0.06
7.09342e-01,0.02,-3.8147e-08
7.09344e-01,0.02,0.08
7.09346e-01,0.04,-3.8147e-08
7.09347e-01,0.04,0.06
7.09349e-01,0.04,-3.8147e-08
7.09350e-01,0.04,0.06
7.09352e-01,0.04,-0.02
7.09354e-01,0.04,0.06
7.09355e-01,0.04,-3.8147e-08
7.09357e-01,0.04,0.08
7.09358e-01,0.04,-3.8147e-08
7.09360e-01,0.04,0.06
7.09362e-01,0.02,-3.8147e-08
7.09363e-01,0.06,0.06
7.09365e-01,0.06,-3.8147e-08
7.09366e-01,0.04,0.06
7.09368e-01,0.04,-0.02
7.09370e-01,0.02,0.08
7.09371e-01,0.02,-3.8147e-08
7.09373e-01,0.04,0.06
7.09374e-01,0.04,-3.8147e-08
7.09376e-01,0.04,0.08
7.09378e-01,0.06,-3.8147e-08
7.09379e-01,0.06,0.06
7.09381e-01,0.04,-3.8147e-08
7.09382e-01,0.06,0.06
7.09384e-01,0.02,-3.8147e-08
7.09386e-01,0.02,0.08
7.09387e-01,0.02,-3.8147e-08
7.09389e-01,0.04,0.06
7.09390e-01,0.04,-3.8147e-08
7.09392e-01,0.04,0.06
7.09394e-01,0.04,-3.8147e-08
7.09395e-01,0.04,0.06
7.09397e-01,0.04,-3.8147e-08
7.09398e-01,0.04,0.06
7.09400e-01,0.02,-3.8147e-08
7.09402e-01,0.04,0.06
7.09403e-01,-3.8147e-08,-3.8147e-08
7.09405e-01,0.04,0.08
7.09406e-01,0.04,-3.8147e-08
7.09408e-01,0.02,0.06
7.09410e-01,0.04,-3.8147e-08
7.09411e-01,0.06,0.06
7.09413e-01,0.04,-3.8147e-08
7.09414e-01,0.04,0.06
7.09416e-01,0.04,-0.02
7.09418e-01,0.04,0.06
7.09419e-01,0.04,-3.8147e-08
7.09421e-01,0.02,0.06
7.09422e-01,0.04,-0.02
7.09424e-01,0.02,0.06
7.09426e-01,0.02,-3.8147e-08
7.09427e-01,0.02,0.08
7.09429e-01,0.04,-3.8147e-08
7.09430e-01,0.04,0.06
7.09432e-01,0.04,-0.02
7.09434e-01,0.04,0.06
7.09435e-01,0.04,-3.8147e-08
7.09437e-01,0.02,0.08
7.09438e-01,0.02,-3.8147e-08
7.09440e-01,0.02,0.08
7.09442e-01,0.04,-3.8147e-08
7.09443e-01,0.04,0.06
7.09445e-01,0.04,-3.8147e-08
7.09446e-01,0.06,0.06
7.09448e-01,0.02,-3.8147e-08
7.09450e-01,0.04,0.06
7.09451e-01,0.04,-3.8147e-08
7.09453e-01,0.04,0.06
7.09454e-01,0.04,-3.8147e-08
7.09456e-01,0.04,0.06
7.09458e-01,0.04,-3.8147e-08
7.09459e-01,0.04,0.06
7.09461e-01,0.04,-3.8147e-08
7.09462e-01,0.04,0.06
7.09464e-01,0.02,-3.8147e-08
7.09466e-01,0.04,0.06
7.09467e-01,0.04,-3.8147e-08
7.09469e-01,0.02,0.08
7.09470e-01,-3.8147e-08,-3.8147e-08
7.09472e-01,0.04,0.06
7.09474e-01,0.04,-0.02
7.09475e-01,0.04,0.06
7.09477e-01,0.02,-3.8147e-08
7.09478e-01,0.04,0.06
7.09480e-01,0.04,-3.8147e-08
7.09482e-01,0.04,0.08
7.09483e-01,0.02,-3.8147e-08
7.09485e-01,0.02,0.06
7.09486e-01,0.02,-3.8147e-08
7.09488e-01,0.04,0.08
7.09490e-01,0.04,-3.8147e-08
7.09491e-01,0.04,0.06
7.09493e-01,0.02,-3.8147e-08
7.09494e-01,0.02,0.06
7.09496e-01,0.04,-3.8147e-08
7.09498e-01,0.04,0.08
7.09499e-01,0.02,-3.8147e-08
7.09501e-01,0.04,0.06
7.09502e-01,0.04,-3.8147e-08
7.09504e-01,0.04,0.06
7.09506e-01,0.02,-3.8147e-08
7.09507e-01,0.04,0.06
7.09509e-01,0.02,-0.02
7.09510e-01,0.04,0.06
7.09512e-01,0.02,-3.8147e-08
7.09514e-01,0.04,0.08
7.09515e-01,0.04,-3.8147e-08
7.09517e-01,0.02,0.06
7.09518e-01,0.04,-3.8147e-08
7.09520e-01,0.02,0.06
7.09522e-01,0.02,-3.8147e-08
7.09523e-01,0.04,0.06
7.09525e-01,0.04,-3.8147e-08
7.09526e-01,0.04,0.06
7.09528e-01,0.02,-3.8147e-08
7.09530e-01,0.04,0.06
7.09531e-01,0.04,-3.8147e-08
7.09533e-01,0.02,0.06
7.09534e-01,0.04,-3.8147e-08
7.09536e-01,0.04,0.08
7.09538e-01,0.04,-3.8147e-08
7.09539e-01,0.04,0.06
7.09541e-01,0.02,-3.8147e-08
7.09542e-01,0.04,0.06
7.09544e-01,0.04,-3.8147e-08
7.09546e-01,0.04,0.06
7.09547e-01,0.04,-0.02
7.09549e-01,0.04,0.06
7.09550e-01,0.04,-3.8147e-08
7.09552e-01,0.04,0.06
7.09554e-01,0.04,-3.8147e-08
7.09555e-01,0.04,0.06
7.09557e-01,0.04,-3.8147e-08
7.09558e-01,0.02,0.06
7.09560e-01,0.04,-3.8147e-08
7.09562e-01,0.04,0.06
7.09563e-01,0.04,-3.8147e-08
7.09565e-01,0.02,0.06
7.09566e-01,0.04,-3.8147e-08
7.09568e-01,0.04,0.06
7.09570e-01,0.02,-3.8147e-08
7.09571e-01,0.04,0.08
7.09573e-01,0.02,-3.8147e-08
7.09574e-01,0.04,0.08
7.09576e-01,0.04,-0.02
7.09578e-01,0.04,0.08
7.09579e-01,0.04,-3.8147e-08
7.09581e-01,0.04,0.06
7.09582e-01,0.04,-3.8147e-08
7.09584e-01,0.04,0.08
7.09586e-01,0.04,-3.8147e-08
7.09587e-01,0.04,0.08
7.09589e-01,0.02,-3.8147e-08
7.09590e-01,0.06,0.06
7.09592e-01,0.04,-3.8147e-08
7.09594e-01,0.02,0.08
7.09595e-01,0.04,-3.8147e-08
7.09597e-01,0.02,0.06
7.09598e-01,0.06,-3.8147e-08
7.09600e-01,0.04,0.06
7.09602e-01,0.04,-3.8147e-08
7.09603e-01,0.02,0.06
7.09605e-01,0.04,-3.8147e-08
7.09606e-01,0.04,0.06
7.09608e-01,0.02,-3.8147e-08
7.09610e-01,0.04,0.06
7.09611e-01,0.04,-0.02
7.09613e-01,0.04,0.06
7.09614e-01,0.04,-3.8147e-08
7.09616e-01,0.04,0.06
7.09618e-01,0.04,-3.8147e-08
7.09619e-01,0.04,0.06
7.09621e-01,0.04,-3.8147e-08
7.09622e-01,-3.8147e-08,0.08
7.09624e-01,0.02,-3.8147e-08
7.09626e-01,0.02,0.08
7.09627e-01,0.04,-3.8147e-08
7.09629e-01,0.04,0.06
7.09630e-01,0.02,-3.8147e-08
7.09632e-01,-3.8147e-08,0.06
7.09634e-01,0.02,-3.8147e-08
7.09635e-01,0.04,0.06
7.09637e-01,0.02,-3.8147e-08
7.09638e-01,0.04,0.06
7.09640e-01,0.02,-3.8147e-08
7.09642e-01,0.04,0.06
7.09643e-01,0.02,-3.8147e-08
7.09645e-01,0.02,0.06
7.09646e-01,0.04,-3.8147e-08
7.09648e-01,0.04,0.06
7.09650e-01,0.02,-3.8147e-08
7.09651e-01,0.04,0.06
7.09653e-01,0.02,-3.8147e-08
7.09654e-01,0.04,0.06
7.09656e-01,0.04,-3.8147e-08
7.09658e-01,0.04,0.06
7.09659e-01,0.04,-3.8147e-08
7.09661e-01,0.02,0.08
7.09662e-01,0.02,-3.8147e-08
7.09664e-01,0.02,0.06
7.09666e-01,0.02,-3.8147e-08
7.09667e-01,0.04,0.06
7.09669e-01,0.04,-3.8147e-08
7.09670e-01,0.04,0.08
7.09672e-01,0.02,-3.8147e-08
7.09674e-01,0.04,0.08
7.09675e-01,0.04,-3.8147e-08
7.09677e-01,0.02,0.06
7.09678e-01,0.04,-3.8147e-08
7.09680e-01,0.04,0.06
7.09682e-01,0.04,-3.8147e-08
7.09683e-01,0.04,0.06
7.09685e-01,0.02,-3.8147e-08
7.09686e-01,0.04,0.06
7.09688e-01,0.02,-3.8147e-08
7.09690e-01,0.04,0.08
7.09691e-01,0.02,-3.8147e-08
7.09693e-01,0.04,0.06
7.09694e-01,0.04,-3.8147e-08
7.09696e-01,0.04,0.08
7.09698e-01,0.04,-3.8147e-08
7.09699e-01,0.04,0.08
7.09701e-01,0.02,-3.8147e-08
7.09702e-01,0.02,0.06
7.09704e-01,0.02,-3.8147e-08
7.09706e-01,0.02,0.08
7.09707e-01,0.02,-3.8147e-08
7.09709e-01,0.04,0.06
7.09710e-01,0.04,-0.02
7.09712e-01,0.06,0.06
7.09714e-01,0.04,-0.02
7.09715e-01,0.02,0.06
7.09717e-01,0.02,-3.8147e-08
7.09718e-01,0.04,0.06
7.09720e-01,0.02,-3.8147e-08
7.09722e-01,0.04,0.06
7.09723e-01,0.02,-3.8147e-08
7.09725e-01,0.02,0.08
7.09726e-01,0.04,-3.8147e-08
7.09728e-01,0.04,0.06
7.09730e-01,0.04,-3.8147e-08
7.09731e-01,0.04,0.06
7.09733e-01,0.02,-0.02
7.09734e-01,0.04,0.08
7.09736e-01,0.02,-3.8147e-08
7.09738e-01,0.04,0.08
7.09739e-01,0.02,-0.02
7.09741e-01,0.04,0.08
7.09742e-01,0.02,-3.8147e-08
7.09744e-01,0.04,0.06
7.09746e-01,0.04,-3.8147e-08
7.09747e-01,0.04,0.06
7.09749e-01,0.04,-3.8147e-08
7.09750e-01,0.04,0.06
7.09752e-01,0.04,-3.8147e-08
7.09754e-01,0.04,0.08
7.09755e-01,0.02,-3.8147e-08
7.09757e-01,0.04,0.08
7.09758e-01,0.04,-3.8147e-08
7.09760e-01,0.04,0.08
7.09762e-01,0.02,-0.02
7.09763e-01,0.04,0.06
7.09765e-01,0.04,-3.8147e-08
7.09766e-01,0.04,0.06
7.09768e-01,0.04,-3.8147e-08
7.09770e-01,0.04,0.08
7.09771e-01,0.04,-3.8147e-08
7.09773e-01,0.04,0.08
7.09774e-01,0.04,-3.8147e-08
7.09776e-01,0.02,0.06
7.09778e-01,0.04,-3.8147e-08
7.09779e-01,0.04,0.08
7.09781e-01,0.04,-3.8147e-08
7.09782e-01,0.04,0.06
7.09784e-01,0.04,-3.8147e-08
7.09786e-01,0.02,0.08
7.09787e-01,0.02,-3.8147e-08
7.09789e-01,0.04,0.08
7.09790e-01,0.04,-0.02
7.09792e-01,0.02,0.08
7.09794e-01,0.02,-3.8147e-08
7.09795e-01,0.04,0.06
7.09797e-01,0.04,-3.8147e-08
7.09798e-01,0.04,0.06
7.09800e-01,0.04,-3.8147e-08
7.09802e-01,0.02,0.06
7.09803e-01,0.02,-3.8147e-08
7.09805e-01,0.04,0.06
7.09806e-01,0.04,-3.8147e-08
7.09808e-01,0.02,0.08
7.09810e-01,0.06,-3.8147e-08
7.09811e-01,0.04,0.08
7.09813e-01,0.04,-0.02
7.09814e-01,0.02,0.06
7.09816e-01,0.04,-3.8147e-08
7.09818e-01,0.06,0.06
7.09819e-01,0.04,-3.8147e-08
7.09821e-01,0.02,0.08
7.09822e-01,0.02,-3.8147e-08
7.09824e-01,0.02,0.08
7.09826e-01,0.02,-3.8147e-08
7.09827e-01,0.02,0.06
7.09829e-01,0.04,-0.02
7.09830e-01,0.04,0.06
7.09832e-01,0.04,-3.8147e-08
7.09834e-01,0.04,0.08
7.09835e-01,0.02,-3.8147e-08
7.09837e-01,0.04,0.06
7.09838e-01,0.04,-0.02
7.09840e-01,0.04,0.08
7.09842e-01,0.04,-3.8147e-08
7.09843e-01,0.02,0.06
7.09845e-01,0.04,-3.8147e-08
7.09846e-01,0.02,0.06
7.09848e-01,0.04,-3.8147e-08
7.09850e-01,0.02,0.06
7.09851e-01,0.04,-3.8147e-08
7.09853e-01,0.02,0.06
7.09854e-01,0.04,-3.8147e-08
7.09856e-01,0.02,0.06
7.09858e-01,0.02,-3.8147e-08
7.09859e-01,0.02,0.06
7.09861e-01,0.02,-3.8147e-08
7.09862e-01,0.02,0.06
7.09864e-01,0.02,-3.8147e-08
7.09866e-01,0.04,0.08
7.09867e-01,0.06,-3.8147e-08
7.09869e-01,0.04,0.06
7.09870e-01,0.02,-3.8147e-08
7.09872e-01,0.02,0.06
7.09874e-01,0.04,-3.8147e-08
7.09875e-01,0.04,0.06
7.09877e-01,0.04,-3.8147e-08
7.09878e-01,0.04,0.06
7.09880e-01,0.04,-0.02
7.09882e-01,0.04,0.06
7.09883e-01,0.04,-3.8147e-08
7.09885e-01,0.04,0.06
7.09886e-01,0.04,-3.8147e-08
7.09888e-01,0.04,0.06
7.09890e-01,0.04,-3.8147e-08
7.09891e-01,0.04,0.06
7.09893e-01,0.04,-3.8147e-08
7.09894e-01,0.02,0.08
7.09896e-01,0.04,-3.8147e-08
7.09898e-01,0.02,0.06
7.09899e-01,0.02,-3.8147e-08
7.09901e-01,0.04,0.06
7.09902e-01,0.04,-3.8147e-08
7.09904e-01,0.04,0.08
7.09906e-01,0.04,-3.8147e-08
7.09907e-01,0.04,0.06
7.09909e-01,0.04,-3.8147e-08
7.09910e-01,0.04,0.08
7.09912e-01,0.04,-3.8147e-08
7.09914e-01,0.04,0.06
7.09915e-01,0.04,-3.8147e-08
7.09917e-01,0.04,0.06
7.09918e-01,0.04,-3.8147e-08
7.09920e-01,0.02,0.06
7.09922e-01,0.02,-3.8147e-08
7.09923e-01,0.04,0.08
7.09925e-01,0.04,-3.8147e-08
7.09926e-01,0.02,0.06
7.09928e-01,0.02,-3.8147e-08
7.09930e-01,0.04,0.06
7.09931e-01,0.04,-3.8147e-08
7.09933e-01,0.04,0.08
7.09934e-01,0.04,-3.8147e-08
7.09936e-01,0.02,0.08
7.09938e-01,0.04,-3.8147e-08
7.09939e-01,0.04,0.06
7.09941e-01,0.04,-3.8147e-08
7.09942e-01,0.04,0.06
7.09944e-01,0.06,-3.8147e-08
7.09946e-01,0.02,0.06
7.09947e-01,0.04,-3.8147e-08
7.09949e-01,0.04,0.06
7.09950e-01,0.04,-3.8147e-08
7.09952e-01,0.02,0.08
7.09954e-01,0.02,-3.8147e-08
7.09955e-01,0.04,0.06
7.09957e-01,-3.8147e-08,-3.8147e-08
7.09958e-01,0.02,0.06
7.09960e-01,0.02,-3.8147e-08
7.09962e-01,0.04,0.06
7.09963e-01,0.02,-3.8147e-08
7.09965e-01,0.02,0.06
7.09966e-01,0.04,-3.8147e-08
7.09968e-01,0.02,0.06
7.09970e-01,0.02,-3.8147e-08
7.09971e-01,0.04,0.06
7.09973e-01,0.02,-3.8147e-08
7.09974e-01,0.06,0.06
7.09976e-01,0.04,-3.8147e-08
7.09978e-01,0.04,0.08
7.09979e-01,0.04,-3.8147e-08
7.09981e-01,0.04,0.06
7.09982e-01,0.02,-3.8147e-08
7.09984e-01,0.04,0.06
7.09986e-01,0.04,-3.8147e-08
7.09987e-01,0.04,0.06
7.09989e-01,0.06,-3.8147e-08
7.09990e-01,0.02,0.06
7.09992e-01,0.04,-3.8147e-08
7.09994e-01,0.04,0.06
7.09995e-01,0.04,-3.8147e-08
7.09997e-01,0.02,0.06
7.09998e-01,0.02,-3.8147e-08
7.10000e-01,0.02,0.06
7.10002e-01,0.02,-3.8147e-08
7.10003e-01,0.02,0.06
7.10005e-01,0.02,-3.8147e-08
7.10006e-01,0.02,0.06
7.10008e-01,0.04,-3.8147e-08
7.10010e-01,0.02,0.08
7.10011e-01,0.04,-3.8147e-08
7.10013e-01,0.04,0.08
7.10014e-01,0.02,-3.8147e-08
7.10016e-01,0.04,0.08
7.10018e-01,0.04,-3.8147e-08
7.10019e-01,0.04,0.06
7.10021e-01,0.04,-3.8147e-08
7.10022e-01,0.04,0.06
7.10024e-01,0.04,-3.8147e-08
7.10026e-01,0.02,0.06
7.10027e-01,0.02,-3.8147e-08
7.10029e-01,0.02,0.06
7.10030e-01,0.04,-3.8147e-08
7.10032e-01,0.02,0.06
7.10034e-01,0.06,-3.8147e-08
7.10035e-01,0.04,0.06
7.10037e-01,0.04,-3.8147e-08
7.10038e-01,0.04,0.06
7.10040e-01,0.06,-3.8147e-08
7.10042e-01,0.02,0.06
7.10043e-01,0.02,-3.8147e-08
7.10045e-01,0.04,0.06
7.10046e-01,0.02,-3.8147e-08
7.10048e-01,0.04,0.08
7.10050e-01,0.02,-3.8147e-08
7.10051e-01,0.04,0.08
7.10053e-01,0.04,-3.8147e-08
7.10054e-01,0.06,0.06
7.10056e-01,0.04,-3.8147e-08
7.10058e-01,0.04,0.06
7.10059e-01,0.02,-3.8147e-08
7.10061e-01,0.02,0.08
7.10062e-01,0.04,-3.8147e-08
7.10064e-01,0.04,0.06
7.10066e-01,0.06,-3.8147e-08
7.10067e-01,0.06,0.06
7.10069e-01,0.04,-3.8147e-08
7.10070e-01,0.02,0.06
7.10072e-01,0.04,-3.8147e-08
7.10074e-01,0.04,0.06
7.10075e-01,0.02,-3.8147e-08
7.10077e-01,0.04,0.06
7.10078e-01,0.04,-3.8147e-08
7.10080e-01,0.02,0.06
7.10082e-01,0.02,-3.8147e-08
7.10083e-01,0.04,0.08
7.10085e-01,0.04,-3.8147e-08
7.10086e-01,0.04,0.06
7.10088e-01,0.02,-3.8147e-08
7.10090e-01,0.04,0.06
7.10091e-01,0.04,-3.8147e-08
7.10093e-01,0.06,0.06
7.10094e-01,0.04,-3.8147e-08
7.10096e-01,0.04,0.06
7.10098e-01,0.04,-3.8147e-08
7.10099e-01,0.04,0.08
7.10101e-01,0.02,-3.8147e-08
7.10102e-01,0.04,0.08
7.10104e-01,0.04,-3.8147e-08
7.10106e-01,0.04,0.06
7.10107e-01,0.04,-3.8147e-08
7.10109e-01,0.06,0.08
7.10110e-01,0.04,-3.8147e-08
7.10112e-01,0.04,0.06
7.10114e-01,0.04,-3.8147e-08
7.10115e-01,0.02,0.06
7.10117e-01,0.04,-3.8147e-08
7.10118e-01,0.02,0.06
7.10120e-01,0.04,-3.8147e-08
7.10122e-01,0.04,0.06
7.10123e-01,0.04,-3.8147e-08
7.10125e-01,0.04,0.06
7.10126e-01,0.04,-3.8147e-08
7.10128e-01,0.04,0.06
7.10130e-01,0.04,-3.8147e-08
7.10131e-01,0.04,0.06
7.10133e-01,0.04,-3.8147e-08
7.10134e-01,0.04,0.08
7.10136e-01,0.04,-3.8147e-08
7.10138e-01,0.04,0.08
7.10139e-01,0.02,-3.8147e-08
7.10141e-01,0.04,0.06
7.10142e-01,0.04,-3.8147e-08
7.10144e-01,0.04,0.06
7.10146e-01,0.04,-3.8147e-08
7.10147e-01,0.04,0.06
7.10149e-01,0.04,-3.8147e-08
7.10150e-01,0.02,0.06
7.10152e-01,0.04,-3.8147e-08
7.10154e-01,0.06,0.08
7.10155e-01,0.04,-3.8147e-08
7.10157e-01,0.06,0.06
7.10158e-01,0.04,-3.8147e-08
7.10160e-01,0.02,0.08
7.10162e-01,0.04,-3.8147e-08
7.10163e-01,0.04,0.08
7.10165e-01,0.04,-3.8147e-08
7.10166e-01,0.02,0.06
7.10168e-01,0.04,-3.8147e-08
7.10170e-01,0.04,0.06
7.10171e-01,0.04,-3.8147e-08
7.10173e-01,0.02,0.08
7.10174e-01,0.02,-3.8147e-08
7.10176e-01,0.02,0.06
7.10178e-01,0.04,-3.8147e-08
7.10179e-01,0.04,0.06
7.10181e-01,0.04,-3.8147e-08
7.10182e-01,0.04,0.08
7.10184e-01,0.04,-3.8147e-08
7.10186e-01,0.04,0.08
7.10187e-01,0.02,-3.8147e-08
7.10189e-01,0.04,0.08
7.10190e-01,0.04,-3.8147e-08
7.10192e-01,0.06,0.08
7.10194e-01,0.02,-3.8147e-08
7.10195e-01,0.02,0.08
7.10197e-01,0.04,-3.8147e-08
7.10198e-01,0.04,0.06
7.10200e-01,0.04,-3.8147e-08
7.10202e-01,0.04,0.08
7.10203e-01,0.04,-3.8147e-08
7.10205e-01,0.06,0.06
7.10206e-01,0.04,-3.8147e-08
7.10208e-01,0.06,0.08
7.10210e-01,0.04,-3.8147e-08
7.10211e-01,0.04,0.08
7.10213e-01,0.02,-3.8147e-08
7.10214e-01,0.04,0.08
7.10216e-01,0.04,-3.8147e-08
7.10218e-01,0.04,0.06
7.10219e-01,0.04,-3.8147e-08
7.10221e-01,0.04,0.08
7.10222e-01,0.04,-3.8147e-08
7.10224e-01,0.02,0.08
7.10226e-01,0.04,-3.8147e-08
7.10227e-01,0.04,0.06
7.10229e-01,0.04,-3.8147e-08
7.10230e-01,0.02,0.08
7.10232e-01,0.04,-3.8147e-08
7.10234e-01,0.02,0.08
7.10235e-01,0.06,-3.8147e-08
7.10237e-01,0.02,0.06
7.10238e-01,0.04,-3.8147e-08
7.10240e-01,0.02,0.06
7.10242e-01,0.06,-3.8147e-08
7.10243e-01,0.04,0.08
7.10245e-01,0.02,-3.8147e-08
7.10246e-01,0.04,0.06
7.10248e-01,0.04,-3.8147e-08
7.10250e-01,0.04,0.08
7.10251e-01,0.04,-3.8147e-08
7.10253e-01,0.04,0.08
7.10254e-01,0.04,-3.8147e-08
7.10256e-01,0.04,0.08
7.10258e-01,0.04,-3.8147e-08
7.10259e-01,0.04,0.06
7.10261e-01,0.02,-3.8147e-08
7.10262e-01,0.04,0.08
7.10264e-01,0.04,-3.8147e-08
7.10266e-01,0.02,0.06
7.10267e-01,0.02,-3.8147e-08
7.10269e-01,0.04,0.06
7.10270e-01,0.04,-0.02
7.10272e-01,0.06,0.08
