Model,DPO2024B
Firmware Version,1.52

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.002,
Sample Interval,1.6e-07,
Filter Frequency,2e+08,
Record Length,125000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.5,
Label,,
TIME,CH1,CH1 Peak Detect
6.371755e-01,0.48,0.44
6.371757e-01,0.48,0.5
6.371758e-01,0.46,0.44
6.371760e-01,0.46,0.5
6.371762e-01,0.48,0.44
6.371763e-01,0.48,0.5
6.371765e-01,0.48,0.44
6.371766e-01,0.46,0.5
6.371768e-01,0.46,0.44
6.371770e-01,0.46,0.5
6.371771e-01,0.46,0.44
6.371773e-01,0.46,0.5
6.371774e-01,0.46,0.44
6.371776e-01,0.46,0.5
6.371778e-01,0.48,0.44
6.371779e-01,0.46,0.5
6.371781e-01,0.46,0.44
6.371782e-01,0.48,0.5
6.371784e-01,0.48,0.44
6.371786e-01,0.48,0.5
6.371787e-01,0.46,0.46
6.371789e-01,0.46,0.5
6.371790e-01,0.48,0.44
6.371792e-01,0.46,0.5
6.371794e-01,0.46,0.44
6.371795e-01,0.48,0.5
6.371797e-01,0.48,0.44
6.371798e-01,0.48,0.5
6.371800e-01,0.48,0.44
6.371802e-01,0.46,0.5
6.371803e-01,0.46,0.44
6.371805e-01,0.48,0.5
6.371806e-01,0.44,0.44
6.371808e-01,0.46,0.5
6.371810e-01,0.46,0.44
6.371811e-01,0.46,0.5
6.371813e-01,0.48,0.44
6.371814e-01,0.46,0.5
6.371816e-01,0.48,0.44
6.371818e-01,0.46,0.5
6.371819e-01,0.46,0.44
6.371821e-01,0.46,0.5
6.371822e-01,0.46,0.44
6.371824e-01,0.46,0.5
6.371826e-01,0.46,0.44
6.371827e-01,0.46,0.48
6.371829e-01,0.46,0.44
6.371830e-01,0.48,0.5
6.371832e-01,0.48,0.44
6.371834e-01,0.46,0.5
6.371835e-01,0.48,0.44
6.371837e-01,0.48,0.5
6.371838e-01,0.46,0.44
6.371840e-01,0.48,0.5
6.371842e-01,0.46,0.44
6.371843e-01,0.48,0.5
6.371845e-01,0.48,0.44
6.371846e-01,0.46,0.5
6.371848e-01,0.46,0.44
6.371850e-01,0.48,0.5
6.371851e-01,0.46,0.44
6.371853e-01,0.46,0.5
6.371854e-01,0.46,0.44
6.371856e-01,0.46,0.5
6.371858e-01,0.48,0.44
6.371859e-01,0.46,0.5
6.371861e-01,0.48,0.44
6.371862e-01,0.46,0.5
6.371864e-01,0.46,0.44
6.371866e-01,0.48,0.5
6.371867e-01,0.48,0.44
6.371869e-01,0.46,0.5
6.371870e-01,0.46,0.46
6.371872e-01,0.48,0.5
6.371874e-01,0.48,0.44
6.371875e-01,0.48,0.5
6.371877e-01,0.48,0.44
6.371878e-01,0.46,0.5
6.371880e-01,0.48,0.44
6.371882e-01,0.46,0.5
6.371883e-01,0.48,0.44
6.371885e-01,0.46,0.5
6.371886e-01,0.46,0.44
6.371888e-01,0.48,0.5
6.371890e-01,0.46,0.44
6.371891e-01,0.48,0.48
6.371893e-01,0.46,0.44
6.371894e-01,0.46,0.5
6.371896e-01,0.46,0.44
6.371898e-01,0.48,0.5
6.371899e-01,0.46,0.44
6.371901e-01,0.48,0.5
6.371902e-01,0.46,0.44
6.371904e-01,0.46,0.5
6.371906e-01,0.48,0.44
6.371907e-01,0.46,0.48
6.371909e-01,0.46,0.44
6.371910e-01,0.5,0.5
6.371912e-01,0.48,0.44
6.371914e-01,0.48,0.5
6.371915e-01,0.46,0.44
6.371917e-01,0.48,0.5
6.371918e-01,0.48,0.44
6.371920e-01,0.48,0.48
6.371922e-01,0.48,0.44
6.371923e-01,0.46,0.5
6.371925e-01,0.46,0.44
6.371926e-01,0.48,0.5
6.371928e-01,0.48,0.44
6.371930e-01,0.48,0.5
6.371931e-01,0.48,0.46
6.371933e-01,0.48,0.5
6.371934e-01,0.48,0.44
6.371936e-01,0.48,0.5
6.371938e-01,0.48,0.44
6.371939e-01,0.48,0.5
6.371941e-01,0.46,0.44
6.371942e-01,0.46,0.5
6.371944e-01,0.5,0.44
6.371946e-01,0.46,0.5
6.371947e-01,0.48,0.44
6.371949e-01,0.46,0.5
6.371950e-01,0.46,0.44
6.371952e-01,0.5,0.5
6.371954e-01,0.48,0.44
6.371955e-01,0.46,0.5
6.371957e-01,0.46,0.44
6.371958e-01,0.48,0.5
6.371960e-01,0.48,0.44
6.371962e-01,0.48,0.5
6.371963e-01,0.46,0.44
6.371965e-01,0.46,0.5
6.371966e-01,0.46,0.44
6.371968e-01,0.48,0.5
6.371970e-01,0.48,0.44
6.371971e-01,0.46,0.5
6.371973e-01,0.44,0.44
6.371974e-01,0.46,0.5
6.371976e-01,0.46,0.44
6.371978e-01,0.46,0.5
6.371979e-01,0.48,0.44
6.371981e-01,0.48,0.5
6.371982e-01,0.48,0.44
6.371984e-01,0.48,0.5
6.371986e-01,0.48,0.44
6.371987e-01,0.48,0.5
6.371989e-01,0.48,0.44
6.371990e-01,0.48,0.5
6.371992e-01,0.46,0.44
6.371994e-01,0.48,0.5
6.371995e-01,0.48,0.44
6.371997e-01,0.46,0.5
6.371998e-01,0.48,0.44
6.372000e-01,0.48,0.5
6.372002e-01,0.48,0.44
6.372003e-01,0.46,0.5
6.372005e-01,0.46,0.44
6.372006e-01,0.46,0.5
6.372008e-01,0.48,0.44
6.372010e-01,0.46,0.5
6.372011e-01,0.48,0.44
6.372013e-01,0.46,0.5
6.372014e-01,0.46,0.44
6.372016e-01,0.46,0.5
6.372018e-01,0.48,0.44
6.372019e-01,0.46,0.5
6.372021e-01,0.46,0.44
6.372022e-01,0.48,0.5
6.372024e-01,0.46,0.44
6.372026e-01,0.48,0.5
6.372027e-01,0.46,0.44
6.372029e-01,0.48,0.5
6.372030e-01,0.46,0.44
6.372032e-01,0.48,0.5
6.372034e-01,0.48,0.44
6.372035e-01,0.46,0.5
6.372037e-01,0.46,0.44
6.372038e-01,0.46,0.5
6.372040e-01,0.48,0.44
6.372042e-01,0.46,0.5
6.372043e-01,0.48,0.44
6.372045e-01,0.48,0.5
6.372046e-01,0.46,0.44
6.372048e-01,0.48,0.5
6.372050e-01,0.46,0.44
6.372051e-01,0.48,0.5
6.372053e-01,0.48,0.44
6.372054e-01,0.48,0.5
6.372056e-01,0.46,0.44
6.372058e-01,0.46,0.5
6.372059e-01,0.48,0.44
6.372061e-01,0.48,0.5
6.372062e-01,0.48,0.44
6.372064e-01,0.48,0.5
6.372066e-01,0.46,0.46
6.372067e-01,0.46,0.5
6.372069e-01,0.48,0.44
6.372070e-01,0.46,0.5
6.372072e-01,0.48,0.46
6.372074e-01,0.48,0.5
6.372075e-01,0.48,0.44
6.372077e-01,0.46,0.5
6.372078e-01,0.48,0.44
6.372080e-01,0.46,0.5
6.372082e-01,0.48,0.44
6.372083e-01,0.46,0.5
6.372085e-01,0.48,0.44
6.372086e-01,0.48,0.5
6.372088e-01,0.48,0.44
6.372090e-01,0.48,0.5
6.372091e-01,0.48,0.44
6.372093e-01,0.48,0.5
6.372094e-01,0.46,0.44
6.372096e-01,0.46,0.5
6.372098e-01,0.46,0.44
6.372099e-01,0.48,0.5
6.372101e-01,0.48,0.44
6.372102e-01,0.48,0.5
6.372104e-01,0.48,0.44
6.372106e-01,0.48,0.5
6.372107e-01,0.48,0.44
6.372109e-01,0.46,0.5
6.372110e-01,0.44,0.44
6.372112e-01,0.46,0.5
6.372114e-01,0.48,0.44
6.372115e-01,0.48,0.48
6.372117e-01,0.46,0.44
6.372118e-01,0.46,0.5
6.372120e-01,0.48,0.44
6.372122e-01,0.46,0.5
6.372123e-01,0.46,0.44
6.372125e-01,0.46,0.5
6.372126e-01,0.46,0.44
6.372128e-01,0.46,0.5
6.372130e-01,0.46,0.44
6.372131e-01,0.46,0.5
6.372133e-01,0.46,0.44
6.372134e-01,0.46,0.5
6.372136e-01,0.48,0.44
6.372138e-01,0.48,0.5
6.372139e-01,0.46,0.44
6.372141e-01,0.46,0.5
6.372142e-01,0.46,0.44
6.372144e-01,0.46,0.5
6.372146e-01,0.46,0.44
6.372147e-01,0.46,0.5
6.372149e-01,0.46,0.44
6.372150e-01,0.48,0.5
6.372152e-01,0.48,0.44
6.372154e-01,0.46,0.48
6.372155e-01,0.44,0.44
6.372157e-01,0.46,0.5
6.372158e-01,0.46,0.44
6.372160e-01,0.46,0.5
6.372162e-01,0.46,0.44
6.372163e-01,0.46,0.48
6.372165e-01,0.48,0.44
6.372166e-01,0.48,0.48
6.372168e-01,0.46,0.44
6.372170e-01,0.46,0.48
6.372171e-01,0.48,0.44
6.372173e-01,0.48,0.5
6.372174e-01,0.46,0.44
6.372176e-01,0.48,0.48
6.372178e-01,0.46,0.44
6.372179e-01,0.48,0.5
6.372181e-01,0.46,0.44
6.372182e-01,0.46,0.5
6.372184e-01,0.48,0.44
6.372186e-01,0.48,0.5
6.372187e-01,0.46,0.44
6.372189e-01,0.48,0.5
6.372190e-01,0.46,0.44
6.372192e-01,0.48,0.5
6.372194e-01,0.48,0.44
6.372195e-01,0.46,0.5
6.372197e-01,0.48,0.44
6.372198e-01,0.48,0.5
6.372200e-01,0.48,0.44
6.372202e-01,0.48,0.5
6.372203e-01,0.46,0.44
6.372205e-01,0.48,0.5
6.372206e-01,0.48,0.44
6.372208e-01,0.48,0.5
6.372210e-01,0.46,0.44
6.372211e-01,0.48,0.5
6.372213e-01,0.48,0.44
6.372214e-01,0.46,0.5
6.372216e-01,0.48,0.44
6.372218e-01,0.46,0.5
6.372219e-01,0.48,0.44
6.372221e-01,0.48,0.5
6.372222e-01,0.48,0.44
6.372224e-01,0.46,0.5
6.372226e-01,0.46,0.44
6.372227e-01,0.48,0.5
6.372229e-01,0.48,0.44
6.372230e-01,0.46,0.5
6.372232e-01,0.46,0.44
6.372234e-01,0.46,0.5
6.372235e-01,0.46,0.44
6.372237e-01,0.46,0.5
6.372238e-01,0.48,0.44
6.372240e-01,0.46,0.5
6.372242e-01,0.48,0.44
6.372243e-01,0.48,0.5
6.372245e-01,0.46,0.44
6.372246e-01,0.48,0.5
6.372248e-01,0.48,0.44
6.372250e-01,0.48,0.5
6.372251e-01,0.46,0.44
6.372253e-01,0.46,0.5
6.372254e-01,0.46,0.44
6.372256e-01,0.46,0.5
6.372258e-01,0.46,0.44
6.372259e-01,0.46,0.5
6.372261e-01,0.46,0.44
6.372262e-01,0.46,0.5
6.372264e-01,0.48,0.44
6.372266e-01,0.48,0.5
6.372267e-01,0.46,0.44
6.372269e-01,0.46,0.5
6.372270e-01,0.48,0.44
6.372272e-01,0.48,0.5
6.372274e-01,0.48,0.44
6.372275e-01,0.46,0.5
6.372277e-01,0.5,0.44
6.372278e-01,0.48,0.5
6.372280e-01,0.48,0.44
6.372282e-01,0.48,0.5
6.372283e-01,0.48,0.44
6.372285e-01,0.48,0.5
6.372286e-01,0.48,0.44
6.372288e-01,0.48,0.5
6.372290e-01,0.46,0.44
6.372291e-01,0.48,0.5
6.372293e-01,0.48,0.44
6.372294e-01,0.46,0.5
6.372296e-01,0.46,0.44
6.372298e-01,0.46,0.5
6.372299e-01,0.46,0.44
6.372301e-01,0.46,0.5
6.372302e-01,0.46,0.46
6.372304e-01,0.48,0.5
6.372306e-01,0.48,0.44
6.372307e-01,0.48,0.5
6.372309e-01,0.48,0.44
6.372310e-01,0.46,0.5
6.372312e-01,0.46,0.44
6.372314e-01,0.48,0.5
6.372315e-01,0.48,0.44
6.372317e-01,0.48,0.5
6.372318e-01,0.48,0.44
6.372320e-01,0.48,0.5
6.372322e-01,0.46,0.44
6.372323e-01,0.46,0.5
6.372325e-01,0.46,0.44
6.372326e-01,0.48,0.5
6.372328e-01,0.48,0.44
6.372330e-01,0.46,0.5
6.372331e-01,0.46,0.44
6.372333e-01,0.48,0.5
6.372334e-01,0.46,0.44
6.372336e-01,0.46,0.48
6.372338e-01,0.46,0.44
6.372339e-01,0.46,0.5
6.372341e-01,0.48,0.44
6.372342e-01,0.46,0.5
6.372344e-01,0.46,0.42
6.372346e-01,0.48,0.5
6.372347e-01,0.46,0.44
6.372349e-01,0.46,0.5
6.372350e-01,0.48,0.44
6.372352e-01,0.48,0.5
6.372354e-01,0.46,0.44
6.372355e-01,0.48,0.48
6.372357e-01,0.46,0.44
6.372358e-01,0.48,0.5
6.372360e-01,0.46,0.44
6.372362e-01,0.46,0.5
6.372363e-01,0.48,0.44
6.372365e-01,0.48,0.5
6.372366e-01,0.46,0.44
6.372368e-01,0.46,0.5
6.372370e-01,0.48,0.44
6.372371e-01,0.46,0.48
6.372373e-01,0.46,0.44
6.372374e-01,0.46,0.5
6.372376e-01,0.46,0.44
6.372378e-01,0.46,0.5
6.372379e-01,0.48,0.44
6.372381e-01,0.46,0.5
6.372382e-01,0.46,0.44
6.372384e-01,0.44,0.5
6.372386e-01,0.48,0.44
6.372387e-01,0.48,0.5
6.372389e-01,0.48,0.42
6.372390e-01,0.46,0.5
6.372392e-01,0.46,0.44
6.372394e-01,0.48,0.5
6.372395e-01,0.48,0.44
6.372397e-01,0.48,0.5
6.372398e-01,0.46,0.44
6.372400e-01,0.46,0.48
6.372402e-01,0.46,0.44
6.372403e-01,0.46,0.48
6.372405e-01,0.46,0.44
6.372406e-01,0.46,0.5
6.372408e-01,0.46,0.44
6.372410e-01,0.46,0.5
6.372411e-01,0.46,0.44
6.372413e-01,0.46,0.5
6.372414e-01,0.46,0.44
6.372416e-01,0.46,0.5
6.372418e-01,0.46,0.44
6.372419e-01,0.48,0.5
6.372421e-01,0.48,0.44
6.372422e-01,0.46,0.5
6.372424e-01,0.48,0.44
6.372426e-01,0.48,0.5
6.372427e-01,0.46,0.44
6.372429e-01,0.46,0.5
6.372430e-01,0.46,0.44
6.372432e-01,0.48,0.5
6.372434e-01,0.48,0.44
6.372435e-01,0.48,0.5
6.372437e-01,0.48,0.44
6.372438e-01,0.48,0.5
6.372440e-01,0.46,0.44
6.372442e-01,0.48,0.5
6.372443e-01,0.48,0.44
6.372445e-01,0.48,0.5
6.372446e-01,0.46,0.44
6.372448e-01,0.48,0.5
6.372450e-01,0.46,0.44
6.372451e-01,0.46,0.48
6.372453e-01,0.46,0.44
6.372454e-01,0.46,0.5
6.372456e-01,0.48,0.44
6.372458e-01,0.46,0.5
6.372459e-01,0.48,0.44
6.372461e-01,0.46,0.5
6.372462e-01,0.46,0.44
6.372464e-01,0.46,0.5
6.372466e-01,0.46,0.44
6.372467e-01,0.46,0.5
6.372469e-01,0.48,0.44
6.372470e-01,0.46,0.5
6.372472e-01,0.48,0.44
6.372474e-01,0.46,0.5
6.372475e-01,0.46,0.44
6.372477e-01,0.46,0.5
6.372478e-01,0.48,0.44
6.372480e-01,0.48,0.5
6.372482e-01,0.48,0.44
6.372483e-01,0.46,0.5
6.372485e-01,0.46,0.44
6.372486e-01,0.46,0.5
6.372488e-01,0.46,0.44
6.372490e-01,0.46,0.5
6.372491e-01,0.48,0.44
6.372493e-01,0.48,0.5
6.372494e-01,0.48,0.44
6.372496e-01,0.46,0.5
6.372498e-01,0.48,0.44
6.372499e-01,0.48,0.5
6.372501e-01,0.48,0.44
6.372502e-01,0.46,0.5
6.372504e-01,0.46,0.44
6.372506e-01,0.46,0.5
6.372507e-01,0.44,0.44
6.372509e-01,0.48,0.5
6.372510e-01,0.46,0.44
6.372512e-01,0.48,0.5
6.372514e-01,0.46,0.44
6.372515e-01,0.48,0.5
6.372517e-01,0.46,0.44
6.372518e-01,0.48,0.5
6.372520e-01,0.46,0.44
6.372522e-01,0.46,0.5
6.372523e-01,0.46,0.44
6.372525e-01,0.46,0.5
6.372526e-01,0.46,0.44
6.372528e-01,0.46,0.5
6.372530e-01,0.44,0.44
6.372531e-01,0.48,0.5
6.372533e-01,0.46,0.44
6.372534e-01,0.48,0.5
6.372536e-01,0.44,0.44
6.372538e-01,0.48,0.5
6.372539e-01,0.46,0.44
6.372541e-01,0.48,0.5
6.372542e-01,0.48,0.44
6.372544e-01,0.48,0.48
6.372546e-01,0.46,0.44
6.372547e-01,0.46,0.5
6.372549e-01,0.48,0.44
6.372550e-01,0.46,0.5
6.372552e-01,0.46,0.44
6.372554e-01,0.46,0.48
6.372555e-01,0.46,0.44
6.372557e-01,0.46,0.48
6.372558e-01,0.46,0.44
6.372560e-01,0.48,0.5
6.372562e-01,0.46,0.44
6.372563e-01,0.48,0.5
6.372565e-01,0.46,0.44
6.372566e-01,0.46,0.5
6.372568e-01,0.48,0.44
6.372570e-01,0.48,0.48
6.372571e-01,0.46,0.44
6.372573e-01,0.46,0.5
6.372574e-01,0.46,0.44
6.372576e-01,0.46,0.5
6.372578e-01,0.48,0.44
6.372579e-01,0.46,0.5
6.372581e-01,0.48,0.44
6.372582e-01,0.46,0.5
6.372584e-01,0.46,0.44
6.372586e-01,0.46,0.5
6.372587e-01,0.46,0.44
6.372589e-01,0.46,0.5
6.372590e-01,0.48,0.44
6.372592e-01,0.44,0.5
6.372594e-01,0.46,0.44
6.372595e-01,0.46,0.5
6.372597e-01,0.46,0.44
6.372598e-01,0.46,0.5
6.372600e-01,0.46,0.44
6.372602e-01,0.46,0.5
6.372603e-01,0.48,0.44
6.372605e-01,0.46,0.5
6.372606e-01,0.46,0.44
6.372608e-01,0.46,0.5
6.372610e-01,0.46,0.44
6.372611e-01,0.46,0.5
6.372613e-01,0.48,0.44
6.372614e-01,0.48,0.48
6.372616e-01,0.48,0.44
6.372618e-01,0.46,0.5
6.372619e-01,0.46,0.44
6.372621e-01,0.46,0.5
6.372622e-01,0.46,0.44
6.372624e-01,0.46,0.5
6.372626e-01,0.48,0.44
6.372627e-01,0.48,0.48
6.372629e-01,0.46,0.44
6.372630e-01,0.46,0.5
6.372632e-01,0.46,0.44
6.372634e-01,0.48,0.5
6.372635e-01,0.48,0.44
6.372637e-01,0.46,0.5
6.372638e-01,0.46,0.44
6.372640e-01,0.46,0.5
6.372642e-01,0.46,0.44
6.372643e-01,0.48,0.5
6.372645e-01,0.48,0.44
6.372646e-01,0.46,0.5
6.372648e-01,0.48,0.44
6.372650e-01,0.46,0.5
6.372651e-01,0.46,0.44
6.372653e-01,0.48,0.48
6.372654e-01,0.48,0.44
6.372656e-01,0.48,0.5
6.372658e-01,0.48,0.44
6.372659e-01,0.44,0.5
6.372661e-01,0.44,0.44
6.372662e-01,0.46,0.5
6.372664e-01,0.46,0.44
6.372666e-01,0.46,0.5
6.372667e-01,0.48,0.44
6.372669e-01,0.46,0.5
6.372670e-01,0.46,0.44
6.372672e-01,0.46,0.5
6.372674e-01,0.46,0.44
6.372675e-01,0.48,0.5
6.372677e-01,0.46,0.44
6.372678e-01,0.48,0.5
6.372680e-01,0.48,0.44
6.372682e-01,0.48,0.5
6.372683e-01,0.44,0.44
6.372685e-01,0.46,0.5
6.372686e-01,0.44,0.44
6.372688e-01,0.48,0.5
6.372690e-01,0.46,0.44
6.372691e-01,0.48,0.5
6.372693e-01,0.48,0.44
6.372694e-01,0.46,0.5
6.372696e-01,0.46,0.44
6.372698e-01,0.46,0.5
6.372699e-01,0.48,0.44
6.372701e-01,0.46,0.5
6.372702e-01,0.46,0.44
6.372704e-01,0.46,0.5
6.372706e-01,0.46,0.44
6.372707e-01,0.46,0.5
6.372709e-01,0.46,0.44
6.372710e-01,0.46,0.5
6.372712e-01,0.48,0.44
6.372714e-01,0.46,0.48
6.372715e-01,0.48,0.44
6.372717e-01,0.46,0.5
6.372718e-01,0.46,0.44
6.372720e-01,0.46,0.5
6.372722e-01,0.48,0.44
6.372723e-01,0.44,0.5
6.372725e-01,0.46,0.44
6.372726e-01,0.46,0.5
6.372728e-01,0.48,0.44
6.372730e-01,0.46,0.5
6.372731e-01,0.48,0.44
6.372733e-01,0.48,0.5
6.372734e-01,0.46,0.44
6.372736e-01,0.48,0.5
6.372738e-01,0.46,0.44
6.372739e-01,0.48,0.5
6.372741e-01,0.46,0.44
6.372742e-01,0.46,0.5
6.372744e-01,0.46,0.44
6.372746e-01,0.46,0.5
6.372747e-01,0.48,0.44
6.372749e-01,0.48,0.5
6.372750e-01,0.46,0.44
6.372752e-01,0.46,0.5
6.372754e-01,0.48,0.44
6.372755e-01,0.48,0.5
6.372757e-01,0.48,0.44
6.372758e-01,0.44,0.5
6.372760e-01,0.46,0.44
6.372762e-01,0.46,0.5
6.372763e-01,0.48,0.44
6.372765e-01,0.48,0.5
6.372766e-01,0.46,0.44
6.372768e-01,0.46,0.5
6.372770e-01,0.46,0.44
6.372771e-01,0.46,0.5
6.372773e-01,0.48,0.44
6.372774e-01,0.48,0.5
6.372776e-01,0.46,0.44
6.372778e-01,0.46,0.5
6.372779e-01,0.46,0.44
6.372781e-01,0.48,0.5
6.372782e-01,0.48,0.44
6.372784e-01,0.46,0.5
6.372786e-01,0.46,0.44
6.372787e-01,0.48,0.5
6.372789e-01,0.48,0.44
6.372790e-01,0.46,0.5
6.372792e-01,0.48,0.46
6.372794e-01,0.48,0.5
6.372795e-01,0.48,0.44
6.372797e-01,0.46,0.5
6.372798e-01,0.46,0.44
6.372800e-01,0.48,0.5
6.372802e-01,0.46,0.44
6.372803e-01,0.46,0.5
6.372805e-01,0.48,0.44
6.372806e-01,0.46,0.5
6.372808e-01,0.48,0.44
6.372810e-01,0.46,0.5
6.372811e-01,0.48,0.44
6.372813e-01,0.46,0.5
6.372814e-01,0.46,0.44
6.372816e-01,0.48,0.5
6.372818e-01,0.46,0.44
6.372819e-01,0.46,0.5
6.372821e-01,0.48,0.44
6.372822e-01,0.46,0.5
6.372824e-01,0.48,0.44
6.372826e-01,0.46,0.48
6.372827e-01,0.46,0.44
6.372829e-01,0.46,0.5
6.372830e-01,0.46,0.44
6.372832e-01,0.48,0.5
6.372834e-01,0.48,0.44
6.372835e-01,0.48,0.5
6.372837e-01,0.46,0.44
6.372838e-01,0.46,0.5
6.372840e-01,0.46,0.44
6.372842e-01,0.48,0.5
6.372843e-01,0.46,0.44
6.372845e-01,0.46,0.48
6.372846e-01,0.46,0.44
6.372848e-01,0.46,0.5
6.372850e-01,0.46,0.44
6.372851e-01,0.46,0.5
6.372853e-01,0.44,0.44
6.372854e-01,0.46,0.48
6.372856e-01,0.46,0.44
6.372858e-01,0.46,0.5
6.372859e-01,0.46,0.44
6.372861e-01,0.48,0.5
6.372862e-01,0.46,0.44
6.372864e-01,0.46,0.5
6.372866e-01,0.48,0.44
6.372867e-01,0.46,0.5
6.372869e-01,0.46,0.44
6.372870e-01,0.48,0.5
6.372872e-01,0.46,0.44
6.372874e-01,0.46,0.5
6.372875e-01,0.46,0.44
6.372877e-01,0.48,0.48
6.372878e-01,0.46,0.44
6.372880e-01,0.46,0.5
6.372882e-01,0.46,0.44
6.372883e-01,0.46,0.5
6.372885e-01,0.46,0.44
6.372886e-01,0.48,0.5
6.372888e-01,0.46,0.44
6.372890e-01,0.46,0.5
6.372891e-01,0.46,0.44
6.372893e-01,0.46,0.5
6.372894e-01,0.48,0.44
6.372896e-01,0.48,0.5
6.372898e-01,0.48,0.44
6.372899e-01,0.48,0.5
6.372901e-01,0.46,0.44
6.372902e-01,0.46,0.5
6.372904e-01,0.46,0.44
6.372906e-01,0.48,0.5
6.372907e-01,0.46,0.44
6.372909e-01,0.48,0.5
6.372910e-01,0.48,0.44
6.372912e-01,0.48,0.5
6.372914e-01,0.48,0.44
6.372915e-01,0.46,0.5
6.372917e-01,0.46,0.44
6.372918e-01,0.46,0.5
6.372920e-01,0.46,0.44
6.372922e-01,0.46,0.5
6.372923e-01,0.46,0.44
6.372925e-01,0.48,0.5
6.372926e-01,0.46,0.44
6.372928e-01,0.48,0.5
6.372930e-01,0.48,0.44
6.372931e-01,0.46,0.5
6.372933e-01,0.48,0.44
6.372934e-01,0.48,0.5
6.372936e-01,0.48,0.44
6.372938e-01,0.46,0.48
6.372939e-01,0.46,0.44
6.372941e-01,0.46,0.5
6.372942e-01,0.46,0.44
6.372944e-01,0.48,0.5
6.372946e-01,0.46,0.44
6.372947e-01,0.48,0.5
6.372949e-01,0.46,0.44
6.372950e-01,0.46,0.5
6.372952e-01,0.48,0.44
6.372954e-01,0.48,0.5
6.372955e-01,0.46,0.44
6.372957e-01,0.46,0.5
6.372958e-01,0.46,0.44
6.372960e-01,0.46,0.5
6.372962e-01,0.48,0.46
6.372963e-01,0.48,0.5
6.372965e-01,0.48,0.44
6.372966e-01,0.46,0.5
6.372968e-01,0.48,0.46
6.372970e-01,0.48,0.5
6.372971e-01,0.48,0.44
6.372973e-01,0.48,0.5
6.372974e-01,0.46,0.44
6.372976e-01,0.48,0.5
6.372978e-01,0.46,0.44
6.372979e-01,0.46,0.5
6.372981e-01,0.46,0.44
6.372982e-01,0.48,0.5
6.372984e-01,0.48,0.44
6.372986e-01,0.44,0.5
6.372987e-01,0.48,0.44
6.372989e-01,0.46,0.5
6.372990e-01,0.46,0.44
6.372992e-01,0.48,0.5
6.372994e-01,0.46,0.44
6.372995e-01,0.46,0.5
6.372997e-01,0.48,0.44
6.372998e-01,0.48,0.5
6.373000e-01,0.46,0.44
6.373002e-01,0.46,0.5
6.373003e-01,0.46,0.44
6.373005e-01,0.48,0.5
6.373006e-01,0.44,0.44
6.373008e-01,0.46,0.5
6.373010e-01,0.48,0.44
6.373011e-01,0.48,0.5
6.373013e-01,0.48,0.44
6.373014e-01,0.48,0.5
6.373016e-01,0.5,0.44
6.373018e-01,0.48,0.5
6.373019e-01,0.48,0.44
6.373021e-01,0.46,0.5
6.373022e-01,0.46,0.44
6.373024e-01,0.46,0.5
6.373026e-01,0.46,0.44
6.373027e-01,0.48,0.5
6.373029e-01,0.48,0.44
6.373030e-01,0.48,0.5
6.373032e-01,0.46,0.44
6.373034e-01,0.46,0.5
6.373035e-01,0.46,0.44
6.373037e-01,0.48,0.5
6.373038e-01,0.48,0.44
6.373040e-01,0.48,0.5
6.373042e-01,0.46,0.44
6.373043e-01,0.48,0.5
6.373045e-01,0.46,0.44
6.373046e-01,0.48,0.5
6.373048e-01,0.46,0.44
6.373050e-01,0.46,0.5
6.373051e-01,0.48,0.44
6.373053e-01,0.48,0.5
6.373054e-01,0.48,0.44
6.373056e-01,0.46,0.5
6.373058e-01,0.48,0.44
6.373059e-01,0.46,0.48
6.373061e-01,0.48,0.44
6.373062e-01,0.48,0.48
6.373064e-01,0.48,0.44
6.373066e-01,0.46,0.5
6.373067e-01,0.46,0.44
6.373069e-01,0.48,0.5
6.373070e-01,0.46,0.44
6.373072e-01,0.48,0.5
6.373074e-01,0.48,0.44
6.373075e-01,0.44,0.48
6.373077e-01,0.46,0.44
6.373078e-01,0.46,0.48
6.373080e-01,0.46,0.44
6.373082e-01,0.46,0.5
6.373083e-01,0.46,0.44
6.373085e-01,0.46,0.5
6.373086e-01,0.5,0.44
6.373088e-01,0.46,0.5
6.373090e-01,0.46,0.44
6.373091e-01,0.48,0.5
6.373093e-01,0.48,0.44
6.373094e-01,0.46,0.5
6.373096e-01,0.46,0.44
6.373098e-01,0.44,0.5
6.373099e-01,0.46,0.44
6.373101e-01,0.48,0.5
6.373102e-01,0.46,0.44
6.373104e-01,0.46,0.5
6.373106e-01,0.44,0.44
6.373107e-01,0.48,0.48
6.373109e-01,0.46,0.44
6.373110e-01,0.46,0.5
6.373112e-01,0.48,0.44
6.373114e-01,0.46,0.48
6.373115e-01,0.46,0.44
6.373117e-01,0.48,0.5
6.373118e-01,0.48,0.44
6.373120e-01,0.46,0.5
6.373122e-01,0.46,0.44
6.373123e-01,0.48,0.5
6.373125e-01,0.46,0.44
6.373126e-01,0.48,0.5
6.373128e-01,0.46,0.44
6.373130e-01,0.46,0.48
6.373131e-01,0.46,0.44
6.373133e-01,0.46,0.5
6.373134e-01,0.48,0.44
